industry_code,industry_name,subtype_code,subtype_name,activity_code,activity_name,default_pricing_method,rate_unit,oxfordshire_rate_gbp,available_pricing_methods
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks,Drainage and groundworks,garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks.hardcore_installation,Hardcore installation,cena_za_kus,GBP/item,27.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks,Drainage and groundworks,garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks.concrete_base_preparation,Concrete base preparation,cena_za_objem,GBP/m3,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks,Drainage and groundworks,garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks.concrete_slab_installation,Concrete slab installation,cena_za_objem,GBP/m3,54.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks,Drainage and groundworks,garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks.foundation_excavation,Foundation excavation,cena_za_objem,GBP/m3,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks,Drainage and groundworks,garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks.footings_excavation,Footings excavation,cena_za_objem,GBP/m3,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks,Drainage and groundworks,garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks.retaining_wall_preparation,Retaining wall preparation,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks,Drainage and groundworks,garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks.clay_soil_improvement,Clay soil improvement,cena_za_objem,GBP/m3,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks,Drainage and groundworks,garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks.soil_removal,Soil removal,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,70.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks,Drainage and groundworks,garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks.spoil_removal,Spoil removal,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,70.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks,Drainage and groundworks,garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks.grab_lorry_loading,Grab lorry loading,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks,Drainage and groundworks,garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks.grab_lorry_coordination,Grab lorry coordination,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks,Drainage and groundworks,garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks.dumper_work,Dumper work,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks,Drainage and groundworks,garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks.mini_digger_work,Mini digger work,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks,Drainage and groundworks,garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks.compaction,Compaction,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks,Drainage and groundworks,garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks.geotextile_installation,Geotextile installation,cena_za_kus,GBP/item,27.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks,Drainage and groundworks,garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks.drainage_gravel_installation,Drainage gravel installation,materialova_polozka,at cost,0.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks,Drainage and groundworks,garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks.backfilling,Backfilling,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks,Drainage and groundworks,garden_landscaping_tree_and_outdoor_work.drainage_and_groundworks.site_clearance,Site clearance,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,84.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.paving_and_patios,Paving and patios,garden_landscaping_tree_and_outdoor_work.paving_and_patios.patio_design_support,Patio design support,hodinova_sazba,GBP/h,42.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.paving_and_patios,Paving and patios,garden_landscaping_tree_and_outdoor_work.paving_and_patios.patio_removal,Patio removal,cena_za_bulk_bag_skip_nebo_container,GBP/bag-or-skip,70.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.paving_and_patios,Paving and patios,garden_landscaping_tree_and_outdoor_work.paving_and_patios.patio_installation,Patio installation,cena_za_kus,GBP/item,27.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.paving_and_patios,Paving and patios,garden_landscaping_tree_and_outdoor_work.paving_and_patios.patio_repair,Patio repair,cena_za_kus,GBP/item,25.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.paving_and_patios,Paving and patios,garden_landscaping_tree_and_outdoor_work.paving_and_patios.porcelain_paving,Porcelain paving,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.paving_and_patios,Paving and patios,garden_landscaping_tree_and_outdoor_work.paving_and_patios.sandstone_paving,Sandstone paving,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.paving_and_patios,Paving and patios,garden_landscaping_tree_and_outdoor_work.paving_and_patios.concrete_slab_paving,Concrete slab paving,cena_za_objem,GBP/m3,45.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.paving_and_patios,Paving and patios,garden_landscaping_tree_and_outdoor_work.paving_and_patios.block_paving,Block paving,cena_za_kus,GBP/item,22.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.paving_and_patios,Paving and patios,garden_landscaping_tree_and_outdoor_work.paving_and_patios.path_installation,Path installation,cena_za_kus,GBP/item,27.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.paving_and_patios,Paving and patios,garden_landscaping_tree_and_outdoor_work.paving_and_patios.path_repair,Path repair,cena_za_kus,GBP/item,25.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.paving_and_patios,Paving and patios,garden_landscaping_tree_and_outdoor_work.paving_and_patios.driveway_preparation,Driveway preparation,hodinova_sazba,GBP/h,30.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.paving_and_patios,Paving and patios,garden_landscaping_tree_and_outdoor_work.paving_and_patios.driveway_repair,Driveway repair,cena_za_kus,GBP/item,25.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.paving_and_patios,Paving and patios,garden_landscaping_tree_and_outdoor_work.paving_and_patios.kerb_installation,Kerb installation,cena_za_kus,GBP/item,27.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
garden_landscaping_tree_and_outdoor_work,"Garden, Landscaping, Tree And Outdoor Work",garden_landscaping_tree_and_outdoor_work.paving_and_patios,Paving and patios,garden_landscaping_tree_and_outdoor_work.paving_and_patios.edging_installation,Edging installation,cena_za_delku,GBP/m,12.0,hodinova_sazba|denni_sazba|cena_za_navstevu|cena_za_kus|cena_za_plochu|cena_za_delku|cena_za_objem|cena_za_vahu|cena_za_bulk_bag_skip_nebo_container|fixni_cena|cena_za_balicek|callout_fee|cestovni_poplatek|materialova_polozka|procento|milestone_nebo_stage_payment|subscription_nebo_retainer
